date,outlet_name,item_name,net_revenue,quantity,brand,wok_id,hour_slot,order_type,basic_amt,void_amt,product_id,day_no,day_of_week
2025-12-04,QAFFEINE-GVK-ONE,ALMOND CROISSANT,0.0,1,QAFFEINE,QOH0236,19-20,Carry-Out,0,0,12787,4,THURSDAY
2025-12-04,QAFFEINE-GVK-ONE,ANY HOT COFFEE / ANY CROISSANT,429.0,1,QAFFEINE,QOH0236,19-20,Carry-Out,429,0,18704,4,THURSDAY
2025-12-04,QAFFEINE-GVK-ONE,QAFFEINE WATER,114.0,2,QAFFEINE,QOH0236,20-21,Carry-Out,114,0,405,4,THURSDAY
2025-12-04,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1,QAFFEINE,QOH0236,22-23,Carry-Out,239,0,8869,4,THURSDAY
2025-12-05,QAFFEINE-GVK-ONE,QAFFEINE WATER,57.0,1,QAFFEINE,QOH0236,13-14,Carry-Out,57,0,405,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,ICED CAFE LATTE,259.0,1,QAFFEINE,QOH0236,13-14,Carry-Out,259,0,500,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1,QAFFEINE,QOH0236,13-14,Carry-Out,239,0,8869,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,BUTTER CROISSANT,219.0,1,QAFFEINE,QOH0236,13-14,Carry-Out,219,0,10142,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,ALMOND CROISSANT,269.0,1,QAFFEINE,QOH0236,13-14,Carry-Out,269,0,12787,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,ROSE PISTACHIO COOKIE,179.0,1,QAFFEINE,QOH0236,13-14,Carry-Out,179,0,20635,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,433.0,2,QAFFEINE,QOH0236,13-14,SWIGGY/ZOMATO,558,0,8645,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,QAFFEINE WATER,57.0,1,QAFFEINE,QOH0236,14-15,Carry-Out,57,0,405,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),478.0,2,QAFFEINE,QOH0236,14-15,Carry-Out,478,0,8869,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,TURKISH LATTE (HOT),269.0,1,QAFFEINE,QOH0236,14-15,Carry-Out,269,0,9112,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,GINGER TEA,209.0,1,QAFFEINE,QOH0236,15-16,Carry-Out,209,0,145,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,LEMON TEA,209.0,1,QAFFEINE,QOH0236,15-16,Carry-Out,209,0,1052,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,MARBLE TEA CAKE SLICE,229.0,1,QAFFEINE,QOH0236,15-16,Carry-Out,229,0,8940,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,CARROT CAKE,159.0,1,QAFFEINE,QOH0236,15-16,Carry-Out,159,0,20641,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,GINGER TEA,418.0,2,QAFFEINE,QOH0236,16-17,Carry-Out,418,0,145,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,QAFFEINE WATER,57.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,57,0,405,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,438.0,2,QAFFEINE,QOH0236,16-17,Carry-Out,438,0,8824,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,239,0,8869,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,CAFE SUPREME,309.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,309,0,20642,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,433.0,2,QAFFEINE,QOH0236,16-17,SWIGGY/ZOMATO,558,0,8645,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,GINGER TEA,418.0,2,QAFFEINE,QOH0236,17-18,Carry-Out,418,0,145,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,QAFFEINE WATER,171.0,3,QAFFEINE,QOH0236,17-18,Carry-Out,171,0,405,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,1116.0,4,QAFFEINE,QOH0236,17-18,Carry-Out,1116,0,8645,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1,QAFFEINE,QOH0236,17-18,Carry-Out,219,0,8824,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),478.0,2,QAFFEINE,QOH0236,17-18,Carry-Out,478,0,8869,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,TURKISH LATTE (HOT),269.0,1,QAFFEINE,QOH0236,17-18,Carry-Out,269,0,9112,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,BISCOFF COLD COFFEE,598.0,2,QAFFEINE,QOH0236,17-18,Carry-Out,598,0,9118,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,CHOCO LOADED COLD COFFEE,598.0,2,QAFFEINE,QOH0236,17-18,Carry-Out,598,0,9119,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,ALMOND LATTE,299.0,1,QAFFEINE,QOH0236,17-18,Carry-Out,299,0,14306,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,GINGER TEA,209.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,209,0,145,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,QAFFEINE WATER,114.0,2,QAFFEINE,QOH0236,18-19,Carry-Out,114,0,405,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,SPANISH LATTE,0.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,0,0,5966,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,279.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,279,0,8645,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,438.0,2,QAFFEINE,QOH0236,18-19,Carry-Out,438,0,8824,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,AMERICANO,189.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,189,0,8877,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,BUTTER CROISSANT,219.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,219,0,10142,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,CHOCOLATE CROISSANT,0.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,0,0,13158,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,ANY HOT COFFEE / ANY CROISSANT,429.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,429,0,18704,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,PAIN AU CHOCOLATE.,239.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,239,0,20636,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,QAFFEINE WATER,114.0,2,QAFFEINE,QOH0236,19-20,Carry-Out,114,0,405,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,438.0,2,QAFFEINE,QOH0236,19-20,Carry-Out,438,0,8824,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,QAFFEINE WATER,41.79,1,QAFFEINE,QOH0236,19-20,Delivery,57,0,405,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,481.64,3,QAFFEINE,QOH0236,19-20,Delivery,657,0,8824,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,HONEY CINNAMON ROLL,291.77,2,QAFFEINE,QOH0236,19-20,Delivery,398,0,20638,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,QAFFEINE WATER,171.0,3,QAFFEINE,QOH0236,20-21,Carry-Out,171,0,405,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,GREEN TEA,209.0,1,QAFFEINE,QOH0236,20-21,Carry-Out,209,0,496,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1,QAFFEINE,QOH0236,20-21,Carry-Out,219,0,8824,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1,QAFFEINE,QOH0236,20-21,Carry-Out,239,0,8869,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,KIT KAT THICK SHAKE,309.0,1,QAFFEINE,QOH0236,20-21,Carry-Out,309,0,9123,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,QAFFEINE WATER,114.0,2,QAFFEINE,QOH0236,22-23,Carry-Out,114,0,405,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1,QAFFEINE,QOH0236,22-23,Carry-Out,219,0,8824,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1,QAFFEINE,QOH0236,22-23,Carry-Out,239,0,8869,5,FRIDAY
2025-12-05,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1,QAFFEINE,QOH0236,23-24,Carry-Out,239,0,8869,5,FRIDAY
2025-12-06,QAFFEINE-GVK-ONE,QAFFEINE WATER,57.0,1,QAFFEINE,QOH0236,11-12,Carry-Out,57,0,405,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1,QAFFEINE,QOH0236,11-12,Carry-Out,239,0,8869,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,FLAT WHITE,239.0,1,QAFFEINE,QOH0236,12-13,Carry-Out,239,0,388,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,QAFFEINE WATER,171.0,3,QAFFEINE,QOH0236,12-13,Carry-Out,171,0,405,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,LEMON TEA,209.0,1,QAFFEINE,QOH0236,12-13,Carry-Out,209,0,1052,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,279.0,1,QAFFEINE,QOH0236,12-13,Carry-Out,279,0,8645,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,657.0,3,QAFFEINE,QOH0236,12-13,Carry-Out,657,0,8824,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1,QAFFEINE,QOH0236,12-13,Carry-Out,239,0,8869,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,ALMOND QAPPUCCINO,279.0,1,QAFFEINE,QOH0236,12-13,Carry-Out,279,0,12779,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,ICED VIETNAMESE LATTE,279.0,1,QAFFEINE,QOH0236,12-13,Carry-Out,279,0,20140,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,179.0,1,QAFFEINE,QOH0236,12-13,Delivery,279,0,8645,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,QAFFEINE WATER,228.0,4,QAFFEINE,QOH0236,13-14,Carry-Out,228,0,405,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,438.0,2,QAFFEINE,QOH0236,13-14,Carry-Out,438,0,8824,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),717.0,3,QAFFEINE,QOH0236,13-14,Carry-Out,717,0,8869,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,AMERICANO,378.0,2,QAFFEINE,QOH0236,13-14,Carry-Out,378,0,8877,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,CAFE MOCHA ( HOT ),269.0,1,QAFFEINE,QOH0236,13-14,Carry-Out,269,0,8878,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,TURKISH LATTE (HOT),269.0,1,QAFFEINE,QOH0236,13-14,Carry-Out,269,0,9112,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,SIGNATURE HOT CHOCOLATE,284.0,1,QAFFEINE,QOH0236,13-14,Carry-Out,284,0,9117,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,MANGO THICK SHAKE,309.0,1,QAFFEINE,QOH0236,13-14,Carry-Out,309,0,12026,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,QAFFEINE WATER,228.0,4,QAFFEINE,QOH0236,14-15,Carry-Out,228,0,405,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1,QAFFEINE,QOH0236,14-15,Carry-Out,239,0,8869,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,SIGNATURE HOT CHOCOLATE,284.0,1,QAFFEINE,QOH0236,14-15,Carry-Out,284,0,9117,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,GODAIVA CAKE,319.0,1,QAFFEINE,QOH0236,14-15,Carry-Out,319,0,20646,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,GINGER TEA,209.0,1,QAFFEINE,QOH0236,15-16,Carry-Out,209,0,145,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,DETOX,209.0,1,QAFFEINE,QOH0236,15-16,Carry-Out,209,0,146,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,QAFFEINE WATER,171.0,3,QAFFEINE,QOH0236,15-16,Carry-Out,171,0,405,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,SPANISH LATTE,0.0,1,QAFFEINE,QOH0236,15-16,Carry-Out,0,0,5966,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,MASALA TEA,209.0,1,QAFFEINE,QOH0236,15-16,Carry-Out,209,0,9128,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,CARDAMOM TEA,209.0,1,QAFFEINE,QOH0236,15-16,Carry-Out,209,0,9135,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,BUTTER CROISSANT,0.0,1,QAFFEINE,QOH0236,15-16,Carry-Out,0,0,10142,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,ANY HOT COFFEE / ANY CROISSANT,429.0,1,QAFFEINE,QOH0236,15-16,Carry-Out,429,0,18704,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,QAFFEINE WATER,114.0,2,QAFFEINE,QOH0236,16-17,Carry-Out,114,0,405,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,HAZELNUT,53.1,1,QAFFEINE,QOH0236,16-17,Carry-Out,59,0,8640,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,657.0,3,QAFFEINE,QOH0236,16-17,Carry-Out,657,0,8824,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,CAFE MOCHA ( HOT ),0.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,0,0,8878,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,SIGNATURE HOT CHOCOLATE,255.6,1,QAFFEINE,QOH0236,16-17,Carry-Out,284,0,9117,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,CHOCO LOADED COLD COFFEE,299.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,299,0,9119,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,CARDAMOM TEA,209.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,209,0,9135,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,CHOCOLATE CROISSANT,0.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,0,0,13158,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,ANY HOT COFFEE / ANY CROISSANT,429.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,429,0,18704,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,433.0,2,QAFFEINE,QOH0236,16-17,SWIGGY/ZOMATO,558,0,8645,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,438.0,2,QAFFEINE,QOH0236,17-18,Carry-Out,438,0,8824,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,CAFE LATTE ( HOT),174.3,1,QAFFEINE,QOH0236,17-18,SWIGGY/ZOMATO,249,0,8870,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,FLAT WHITE,0.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,0,0,388,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,QAFFEINE WATER,228.0,4,QAFFEINE,QOH0236,18-19,Carry-Out,228,0,405,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,ICED CAFE AMERICANO,219.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,219,0,501,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,CHOCOLATE CROISSANT,0.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,0,0,13158,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,ANY HOT COFFEE / ANY CROISSANT,429.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,429,0,18704,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,HAZELNUT,0.0,1,QAFFEINE,QOH0236,18-19,Delivery,0,0,8640,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,823.45,4,QAFFEINE,QOH0236,18-19,Delivery,1175,0,8645,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,GINGER TEA,209.0,1,QAFFEINE,QOH0236,19-20,Carry-Out,209,0,145,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,QAFFEINE WATER,285.0,5,QAFFEINE,QOH0236,19-20,Carry-Out,285,0,405,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,279.0,1,QAFFEINE,QOH0236,19-20,Carry-Out,279,0,8645,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,CLASSIC KOREAN GARLIC BUN,259.0,1,QAFFEINE,QOH0236,19-20,Carry-Out,259,0,13143,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,FLAT WHITE,0.0,1,QAFFEINE,QOH0236,20-21,Carry-Out,0,0,388,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,QAFFEINE WATER,228.0,4,QAFFEINE,QOH0236,20-21,Carry-Out,228,0,405,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,558.0,2,QAFFEINE,QOH0236,20-21,Carry-Out,558,0,8645,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1,QAFFEINE,QOH0236,20-21,Carry-Out,219,0,8824,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,BUTTER CROISSANT,0.0,1,QAFFEINE,QOH0236,20-21,Carry-Out,0,0,10142,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,ANY HOT COFFEE / ANY CROISSANT,429.0,1,QAFFEINE,QOH0236,20-21,Carry-Out,429,0,18704,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,LEMON TEA,209.0,1,QAFFEINE,QOH0236,21-22,Carry-Out,209,0,1052,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1,QAFFEINE,QOH0236,21-22,Carry-Out,219,0,8824,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,MASALA TEA,209.0,1,QAFFEINE,QOH0236,21-22,Carry-Out,209,0,9128,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,273.0,1,QAFFEINE,QOH0236,21-22,SWIGGY/ZOMATO,348,0,8645,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,ALMOND MILK.,0.0,1,QAFFEINE,QOH0236,21-22,SWIGGY/ZOMATO,0,0,11300,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,QAFFEINE WATER,399.0,7,QAFFEINE,QOH0236,22-23,Carry-Out,399,0,405,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1,QAFFEINE,QOH0236,22-23,Carry-Out,219,0,8824,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1,QAFFEINE,QOH0236,22-23,Carry-Out,239,0,8869,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,BASQUE CHEESE CAKE,299.0,1,QAFFEINE,QOH0236,22-23,Carry-Out,299,0,20645,6,SATURDAY
2025-12-06,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1,QAFFEINE,QOH0236,23-24,Carry-Out,219,0,8824,6,SATURDAY
2025-12-07,QAFFEINE-GVK-ONE,QAFFEINE WATER,114.0,2,QAFFEINE,QOH0236,12-13,Carry-Out,114,0,405,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,AMERICANO,189.0,1,QAFFEINE,QOH0236,12-13,Carry-Out,189,0,8877,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,438.0,2,QAFFEINE,QOH0236,13-14,Carry-Out,438,0,8824,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,AMERICANO,378.0,2,QAFFEINE,QOH0236,13-14,Carry-Out,378,0,8877,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,IRISH COFFEE,0.0,0,QAFFEINE,QOH0236,13-14,Carry-Out,269,269,13160,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,HONEY CINNAMON ROLL,199.0,1,QAFFEINE,QOH0236,13-14,Carry-Out,199,0,20638,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,433.0,2,QAFFEINE,QOH0236,13-14,SWIGGY/ZOMATO,558,0,8645,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,FLAT WHITE,717.0,3,QAFFEINE,QOH0236,14-15,Carry-Out,717,0,388,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,QAFFEINE WATER,228.0,4,QAFFEINE,QOH0236,15-16,Carry-Out,228,0,405,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,ICED CAFE LATTE,259.0,1,QAFFEINE,QOH0236,15-16,Carry-Out,259,0,500,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,CHOCO LOADED COLD COFFEE,299.0,1,QAFFEINE,QOH0236,15-16,Carry-Out,299,0,9119,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,CHOCO LOADED COLD COFFEE,199.0,1,QAFFEINE,QOH0236,15-16,Delivery,299,0,9119,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,QAFFEINE WATER,228.0,4,QAFFEINE,QOH0236,16-17,Carry-Out,228,0,405,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,ICED CAFE AMERICANO,219.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,219,0,501,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,219,0,8824,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,239,0,8869,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,CAFE LATTE ( HOT),0.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,0,0,8870,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,AMERICANO,378.0,2,QAFFEINE,QOH0236,16-17,Carry-Out,378,0,8877,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,SIGNATURE HOT CHOCOLATE,284.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,284,0,9117,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,ALMOND CROISSANT,0.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,0,0,12787,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,ANY HOT COFFEE / ANY CROISSANT,429.0,1,QAFFEINE,QOH0236,16-17,Carry-Out,429,0,18704,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,QAFFEINE WATER,285.0,5,QAFFEINE,QOH0236,17-18,Carry-Out,285,0,405,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,279.0,1,QAFFEINE,QOH0236,17-18,Carry-Out,279,0,8645,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,MOCHA COLD COFFEE,299.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,299,0,133,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,FLAT WHITE,0.0,2,QAFFEINE,QOH0236,18-19,Carry-Out,0,0,388,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,QAFFEINE WATER,456.0,8,QAFFEINE,QOH0236,18-19,Carry-Out,456,0,405,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,558.0,2,QAFFEINE,QOH0236,18-19,Carry-Out,558,0,8645,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,239,0,8869,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,BELGIUM CHOCOLATE PASTRY,289.0,1,QAFFEINE,QOH0236,18-19,Carry-Out,289,0,10134,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,CHOCOLATE CROISSANT,0.0,2,QAFFEINE,QOH0236,18-19,Carry-Out,0,0,13158,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,ANY HOT COFFEE / ANY CROISSANT,858.0,2,QAFFEINE,QOH0236,18-19,Carry-Out,858,0,18704,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,FLAT WHITE,239.0,1,QAFFEINE,QOH0236,21-22,Carry-Out,239,0,388,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,QAFFEINE WATER,456.0,8,QAFFEINE,QOH0236,21-22,Carry-Out,456,0,405,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1,QAFFEINE,QOH0236,21-22,Carry-Out,239,0,8869,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,AMERICANO,189.0,1,QAFFEINE,QOH0236,21-22,Carry-Out,189,0,8877,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,BISCOFF COLD COFFEE,299.0,1,QAFFEINE,QOH0236,21-22,Carry-Out,299,0,9118,7,SUNDAY
2025-12-07,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,229.0,1,QAFFEINE,QOH0236,22-23,SWIGGY/ZOMATO,279,0,8645,7,SUNDAY
