date,outlet_name,item_name,net_revenue,quantity,brand,channel,bill_no,product_group,spl_category,basic_rate,cgst,sgst,total_gst,kot_time,city,order_taker
2025-12-02,QAFFEINE-BHOOJA,AMERICANO,189.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009142/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,189,4.72,4.72,9.44,2025-12-02 13:43:06,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,ICED CAFE LATTE,259.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009142/2025,ICED COFFEES,BEVERAGES,259,6.48,6.48,12.96,2025-12-02 13:43:06,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,SIGNATURE HOT CHOCOLATE,284.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009143/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,284,7.1,7.1,14.2,2025-12-02 14:18:59,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,CAFE LATTE ( HOT),747.0,3.0,QAFFEINE,Eat-In,QAB/IN/1/009143/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,249,18.68,18.68,37.36,2025-12-02 14:18:59,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,BANH MI CHICKEN SANDWICH,299.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009144/2025,SANDWICHES,FOOD,299,7.48,7.48,14.96,2025-12-02 14:42:41,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,BRIOCHE CHICKEN SANDWICH,309.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009144/2025,SANDWICHES,FOOD,309,7.73,7.73,15.46,2025-12-02 14:42:41,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,QAFE LATTE SC,6.0,6.0,QAFFEINE,Eat-In,QAB/IN/1/009145/2025,UNUSED ITEAMS,BEVERAGES,1,0.15,0.15,0.3,2025-12-02 14:54:04,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,QAFE LATTE SC,2.0,2.0,QAFFEINE,Eat-In,QAB/IN/1/009146/2025,UNUSED ITEAMS,BEVERAGES,1,0.05,0.05,0.1,2025-12-02 14:55:42,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,FILTER COFFEE SC,1.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009146/2025,UNUSED ITEAMS,FOOD,1,0.03,0.03,0.06,2025-12-02 14:55:42,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,QAPPUCCINO SC,3.0,3.0,QAFFEINE,Eat-In,QAB/IN/1/009146/2025,UNUSED ITEAMS,FOOD,1,0.08,0.08,0.16,2025-12-02 14:55:42,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,QAFFEINE WATER,57.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009147/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-02 15:01:34,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,GREEN TEA,418.0,2.0,QAFFEINE,Eat-In,QAB/IN/1/009147/2025,Q HOT TEA,BEVERAGES,209,10.45,10.45,20.9,2025-12-02 15:01:34,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,HONEY,60.0,2.0,QAFFEINE,Eat-In,QAB/IN/1/009147/2025,ADDONS,ADD ON,30,1.5,1.5,3,2025-12-02 15:01:34,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,BANH MI PANEER SANDWICH,289.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009147/2025,SANDWICHES,FOOD,289,7.23,7.23,14.46,2025-12-02 15:01:34,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,LEMON TEA,418.0,2.0,QAFFEINE,Eat-In,QAB/IN/1/009147/2025,Q HOT TEA,BEVERAGES,209,10.45,10.45,20.9,2025-12-02 15:01:34,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,HONEY,60.0,2.0,QAFFEINE,Eat-In,QAB/IN/1/009147/2025,ADDONS,ADD ON,30,1.5,1.5,3,2025-12-02 15:01:34,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,CHOCOLATE FUDGE COOKIE,179.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009147/2025,BROWNIES AND COOKIES,FOOD,179,4.47,4.47,8.94,2025-12-02 15:01:34,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,GINGER TEA,209.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009148/2025,Q HOT TEA,BEVERAGES,209,5.23,5.23,10.46,2025-12-02 15:27:12,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,MILK,47.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009148/2025,ADDONS,ADD ON,47,1.18,1.18,2.36,2025-12-02 15:27:12,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,AMERICANO,189.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009148/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,189,4.72,4.72,9.44,2025-12-02 15:27:12,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,QAFFEINE WATER,57.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009149/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-02 15:43:10,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,ICED CAFE AMERICANO,438.0,2.0,QAFFEINE,Eat-In,QAB/IN/1/009149/2025,Q ICED COFFEES ON THE ROCKS,BEVERAGES,219,10.95,10.95,21.9,2025-12-02 15:43:10,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,QAFFEINE WATER,171.0,3.0,QAFFEINE,Eat-In,QAB/IN/1/009150/2025,BEVERAGE,BEVERAGES,57,4.28,4.28,8.56,2025-12-02 15:53:59,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009150/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,5.48,5.48,10.96,2025-12-02 15:53:59,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,CAPPUCCINO ( HOT ),956.0,4.0,QAFFEINE,Eat-In,QAB/IN/1/009150/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,23.9,23.9,47.8,2025-12-02 15:53:59,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,ALMOND CROISSANT,269.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009151/2025,CROISSANTS,FOOD,269,6.73,6.73,13.46,2025-12-02 16:47:17,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,QAFFEINE WATER,171.0,3.0,QAFFEINE,Eat-In,QAB/IN/1/009151/2025,BEVERAGE,BEVERAGES,57,4.28,4.28,8.56,2025-12-02 16:47:17,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,HONEY,30.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009151/2025,ADDONS,ADD ON,30,0.75,0.75,1.5,2025-12-02 16:47:17,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,BANH MI CHICKEN SANDWICH,299.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009151/2025,SANDWICHES,FOOD,299,7.48,7.48,14.96,2025-12-02 16:47:17,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,FAMOUS COLD COFFEE_P,279.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009151/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,279,6.98,6.98,13.96,2025-12-02 16:47:17,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,MOCHA COLD COFFEE,299.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009151/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,299,7.48,7.48,14.96,2025-12-02 16:47:17,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,CLASSIC KOREAN GARLIC BUN,259.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009151/2025,SAVOURIES,FOOD,259,6.48,6.48,12.96,2025-12-02 16:47:17,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,CAFE LATTE ( HOT),249.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009152/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,249,6.23,6.23,12.46,2025-12-02 16:59:33,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,FRENCH CHILLI CHEESE TOASTIE,438.0,2.0,QAFFEINE,Eat-In,QAB/IN/1/009152/2025,SAVOURIES,FOOD,219,10.95,10.95,21.9,2025-12-02 16:59:33,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,MASALA TEA,209.0,1.0,QAFFEINE,Carry-Out,QAB/IN/1/009153/2025,Q HOT TEA,BEVERAGES,209,5.23,5.23,10.46,2025-12-02 17:06:25,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,SCHEZWAN CHICKEN WRAP,269.0,1.0,QAFFEINE,Carry-Out,QAB/IN/1/009153/2025,WRAPS,FOOD,269,6.73,6.73,13.46,2025-12-02 17:06:25,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,HONEY,30.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009154/2025,ADDONS,ADD ON,30,0.75,0.75,1.5,2025-12-02 17:09:23,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,LEMON TEA,209.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009154/2025,Q HOT TEA,BEVERAGES,209,5.23,5.23,10.46,2025-12-02 17:09:23,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,ROSE PISTACHIO COOKIE,179.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009154/2025,BROWNIES AND COOKIES,FOOD,179,4.47,4.47,8.94,2025-12-02 17:09:23,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,QAFFEINE WATER,57.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009155/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-02 17:50:28,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,BRIOCHE CHICKEN SANDWICH,309.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009155/2025,SANDWICHES,FOOD,309,7.73,7.73,15.46,2025-12-02 17:50:28,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,EXTRA ESPRESSO SHOT,59.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009156/2025,ADDONS,ADD ON,59,1.48,1.48,2.96,2025-12-02 18:14:01,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,CAPPUCCINO ( HOT ),478.0,2.0,QAFFEINE,Eat-In,QAB/IN/1/009156/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,11.95,11.95,23.9,2025-12-02 18:14:01,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009156/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,5.48,5.48,10.96,2025-12-02 18:14:01,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1.0,QAFFEINE,Carry-Out,QAB/IN/1/009157/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,5.48,5.48,10.96,2025-12-02 18:20:20,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,BRIOCHE PANEER SANDWICH,299.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009158/2025,SANDWICHES,FOOD,299,7.48,7.48,14.96,2025-12-02 18:51:13,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,CLASSIC KOREAN GARLIC BUN,259.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009158/2025,SAVOURIES,FOOD,259,6.48,6.48,12.96,2025-12-02 18:51:13,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,MARBLE TEA CAKE SLICE,229.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009159/2025,FOOD,FOOD,229,5.73,5.73,11.46,2025-12-02 20:34:35,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-BHOOJA,CARROT CAKE,159.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009159/2025,PETIT AND CHOUX,FOOD,159,3.98,3.98,7.96,2025-12-02 20:34:35,HYDERABAD,BHOOJA 3
2025-12-02,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,558.0,2.0,QAFFEINE,Carry-Out,QAG/IN/1/007055/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,279,13.95,13.95,27.9,2025-12-02 11:05:19,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,AMERICANO,189.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007056/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,189,4.72,4.72,9.44,2025-12-02 11:29:22,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,199.0,1.0,QAFFEINE,Delivery,QAG/IN/1/007057/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,279,0,0,0,2025-12-02 12:09:02,HYDERABAD,
2025-12-02,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007058/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,5.48,5.48,10.96,2025-12-02 12:17:41,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,QAFFEINE WATER,57.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007058/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-02 12:17:41,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007058/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,5.48,5.48,10.96,2025-12-02 12:17:41,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,HAZELNUT,0.0,1.0,QAFFEINE,Delivery,QAG/IN/1/007059/2025,ADDONS,ADD ON,0,0,0,0,2025-12-02 13:53:34,HYDERABAD,
2025-12-02,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),202.0,1.0,QAFFEINE,Delivery,QAG/IN/1/007059/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,298,0,0,0,2025-12-02 13:53:34,HYDERABAD,
2025-12-02,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,433.0,2.0,QAFFEINE,SWIGGY/ZOMATO,QAG/IN/1/007060/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,279,0,0,0,2025-12-02 14:15:37,HYDERABAD,
2025-12-02,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007061/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,5.48,5.48,10.96,2025-12-02 14:20:01,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,BASQUE CHEESE CAKE,299.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007061/2025,CHEESECAKES,FOOD,299,7.48,7.48,14.96,2025-12-02 14:20:01,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,QAFFEINE WATER,57.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007062/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-02 14:41:23,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),478.0,2.0,QAFFEINE,Carry-Out,QAG/IN/1/007062/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,11.95,11.95,23.9,2025-12-02 14:41:23,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,MOCHA COLD COFFEE,249.0,1.0,QAFFEINE,SWIGGY/ZOMATO,QAG/IN/1/007063/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,299,0,0,0,2025-12-02 15:02:43,HYDERABAD,
2025-12-02,QAFFEINE-GVK-ONE,ALMOND MILK.,0.0,1.0,QAFFEINE,SWIGGY/ZOMATO,QAG/IN/1/007064/2025,ADDONS,ADD ON,0,0,0,0,2025-12-02 15:12:38,HYDERABAD,
2025-12-02,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,213.0,1.0,QAFFEINE,SWIGGY/ZOMATO,QAG/IN/1/007064/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,288,0,0,0,2025-12-02 15:12:38,HYDERABAD,
2025-12-02,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007065/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,5.48,5.48,10.96,2025-12-02 15:31:59,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,438.0,2.0,QAFFEINE,Carry-Out,QAG/IN/1/007066/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,10.95,10.95,21.9,2025-12-02 15:43:32,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,QAFFEINE WATER,57.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007068/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-02 16:09:57,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,QAFFEINE WATER,57.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007068/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-02 16:09:57,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,279.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007069/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,279,6.98,6.98,13.96,2025-12-02 16:21:24,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,GINGER TEA,209.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007069/2025,Q HOT TEA,BEVERAGES,209,5.23,5.23,10.46,2025-12-02 16:21:24,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,HONEY CINNAMON ROLL,199.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007069/2025,CROISSANTS,FOOD,199,4.97,4.97,9.94,2025-12-02 16:21:24,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,438.0,2.0,QAFFEINE,Carry-Out,QAG/IN/1/007070/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,10.95,10.95,21.9,2025-12-02 16:39:11,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,QAFFEINE WATER,57.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007071/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-02 17:21:04,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,438.0,2.0,QAFFEINE,Carry-Out,QAG/IN/1/007071/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,10.95,10.95,21.9,2025-12-02 17:21:04,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007072/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,5.98,5.98,11.96,2025-12-02 17:27:00,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,HAZELNUT,59.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007072/2025,ADDONS,ADD ON,59,1.48,1.48,2.96,2025-12-02 17:27:00,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007072/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,5.98,5.98,11.96,2025-12-02 17:27:00,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,HAZELNUT,59.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007072/2025,ADDONS,ADD ON,59,1.48,1.48,2.96,2025-12-02 17:27:00,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,QAFFEINE WATER,57.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007074/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-02 18:01:19,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,GINGER TEA,209.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007074/2025,Q HOT TEA,BEVERAGES,209,5.23,5.23,10.46,2025-12-02 18:01:19,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007075/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,5.48,5.48,10.96,2025-12-02 19:01:48,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007075/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,5.48,5.48,10.96,2025-12-02 19:01:48,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,QAFFEINE WATER,57.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007076/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-02 19:44:57,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007076/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,5.48,5.48,10.96,2025-12-02 19:44:57,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007077/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,5.48,5.48,10.96,2025-12-02 19:50:30,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,ICED CAFE AMERICANO,219.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007077/2025,Q ICED COFFEES ON THE ROCKS,BEVERAGES,219,5.48,5.48,10.96,2025-12-02 19:50:30,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,PAIN AU CHOCOLATE.,168.43,1.0,QAFFEINE,Delivery,QAG/IN/1/007078/2025,CROISSANTS,FOOD,239,0,0,0,2025-12-02 19:52:50,HYDERABAD,
2025-12-02,QAFFEINE-GVK-ONE,CHOCOLATE ICECREAM,0.0,1.0,QAFFEINE,Delivery,QAG/IN/1/007078/2025,ADDONS,ADD ON,0,0,0,0,2025-12-02 19:52:50,HYDERABAD,
2025-12-02,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),210.02,1.0,QAFFEINE,Delivery,QAG/IN/1/007078/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,298,0,0,0,2025-12-02 19:52:50,HYDERABAD,
2025-12-02,QAFFEINE-GVK-ONE,QAFFEINE WATER,57.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007079/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-02 20:25:48,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,GINGER TEA,418.0,2.0,QAFFEINE,Carry-Out,QAG/IN/1/007079/2025,Q HOT TEA,BEVERAGES,209,10.45,10.45,20.9,2025-12-02 20:25:48,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),478.0,2.0,QAFFEINE,Carry-Out,QAG/IN/1/007080/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,11.95,11.95,23.9,2025-12-02 20:36:54,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007080/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,5.48,5.48,10.96,2025-12-02 20:36:54,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,ICED CAFE AMERICANO,219.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007080/2025,Q ICED COFFEES ON THE ROCKS,BEVERAGES,219,5.48,5.48,10.96,2025-12-02 20:36:54,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,QAFFEINE WATER,57.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007080/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-02 20:36:54,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,QAFFEINE WATER,57.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007080/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-02 20:36:54,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,QAFFEINE WATER,114.0,2.0,QAFFEINE,Carry-Out,QAG/IN/1/007080/2025,BEVERAGE,BEVERAGES,57,2.85,2.85,5.7,2025-12-02 20:36:54,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-GVK-ONE,QAFFEINE WATER,171.0,3.0,QAFFEINE,Carry-Out,QAG/IN/1/007081/2025,BEVERAGE,BEVERAGES,57,4.28,4.28,8.56,2025-12-02 22:53:50,HYDERABAD,GVK CASHIER 1
2025-12-02,QAFFEINE-PHOENIX,KARAM PODI MASALA FRIES,209.0,1.0,QAFFEINE,Eat-In,QPX/IN/1/000393/2025,POMMES FRITES,FOOD,209,5.23,5.23,10.46,2025-12-02 12:33:48,HYDERABAD,qpm
